Date,Close,Volume,SMA_50,SMA_200,ATR_14,Gold,INR
2014-11-06,349.2900085449219,18797000,370.6059600830078,372.3065101773131,12.800288609095983,1142.300048828125,61.369998931884766
2014-11-07,342.4150085449219,16834200,368.9654602050781,371.7316736074594,12.794287545340401,1169.5999755859375,61.49300003051758
2014-11-10,366.9240112304688,30450100,366.4285607910156,371.0131464177912,12.823362077985491,1159.5999755859375,61.51300048828125
2014-11-11,367.6950073242188,15838900,365.7394207763672,370.9538939339774,12.842647007533483,1162.800048828125,61.529998779296875
2014-11-12,423.5610046386719,45783200,365.4948211669922,371.87682570072644,15.666429792131693,1158.9000244140625,61.4900016784668
2014-11-13,420.7349853515625,58945000,365.44542114257814,372.7192077636719,18.53278677804129,1161.0999755859375,61.36800003051758
2014-11-14,397.8179931640625,29589200,365.1703009033203,373.14461090605135,20.32157026018415,1185.0,61.59299850463867
2014-11-17,387.4079895019531,41518800,364.57624084472656,373.66056479177166,23.678357805524552,1183.0,61.70800018310547
2014-11-18,375.197998046875,32222500,364.57086059570315,373.68496849423366,24.72085789271763,1196.699951171875,61.823001861572266
2014-11-19,380.5549926757813,18931800,364.4430804443359,373.7923126220703,24.7000013078962,1193.5999755859375,61.71799850463867
2014-11-20,357.8399963378906,25233200,363.9275805664063,373.54689237154446,25.4644295828683,1190.699951171875,61.9379997253418
2014-11-21,350.8479919433594,29850100,363.4431005859375,373.20296963778407,25.66521562848772,1197.5,61.92300033569336
2014-11-24,376.9010009765625,30930100,365.2132208251953,372.88101461659306,26.447642735072545,1195.5,61.7599983215332
2014-11-25,375.3479919433594,25442200,366.1186004638672,372.9162571498326,27.329212733677455,1197.0999755859375,61.85300064086914
2014-11-26,368.3699951171875,18601700,366.76226013183594,372.85222529021786,23.74771336146764,1196.5999755859375,61.84000015258789
2014-11-27,369.6700134277344,8748030,367.0968603515625,372.80802790323895,20.157712663923,,61.78799819946289
2014-11-28,376.4469909667969,22946500,367.32528015136717,372.8578767123288,19.331787109375007,1175.199951171875,61.85300064086914
2014-12-01,379.2449951171875,11763000,367.9327392578125,373.04484196713094,15.635572160993307,1218.0,62.202999114990234
2014-12-02,381.3150024414063,12364100,367.7507592773438,373.15224664861506,14.556285313197552,1199.199951171875,61.948001861572266
2014-12-03,375.010009765625,13340100,367.2335595703125,373.1760641244742,14.277356828962057,1208.5,61.78799819946289
2014-12-04,369.60400390625,14529600,366.73017944335936,373.1308481723447,13.252500261579245,1207.5,61.85599899291992
2014-12-05,376.85400390625,15181800,366.6161395263672,373.17738761901853,13.228855678013398,1190.0999755859375,61.78300094604492
2014-12-08,361.9089965820313,18898700,365.5570001220703,373.08409651790754,11.243497576032366,1194.699951171875,61.9109992980957
2014-12-09,352.218994140625,32915500,364.94447998046877,372.83570244198756,11.114855085100446,1231.5,61.81800079345703
2014-12-10,346.364990234375,16427700,364.14227966308596,372.5242822983686,10.696071079799108,1228.9000244140625,61.87300109863281
2014-12-11,350.5060119628906,32431300,363.4892401123047,372.2682558991188,11.902071271623884,1225.0999755859375,62.00299835205078
2014-12-12,352.5419921875,16989800,363.3717401123047,372.0415172357669,10.424142020089286,1222.0,62.472999572753906
2014-12-15,345.3450012207031,17264200,363.0523999023437,371.24405551486547,9.643140520368304,1207.199951171875,62.518001556396484
2014-12-16,327.06201171875,30864900,362.53385986328124,370.75853855007296,10.544712611607142,1193.9000244140625,63.167999267578125
2014-12-17,319.7760009765625,37567900,361.77701965332034,370.2043805329696,11.267713274274557,1194.300048828125,63.65299987792969
2014-12-18,311.39599609375,39173000,361.2931195068359,369.57203231319306,11.88064357212612,1194.699951171875,63.518001556396484
2014-12-19,317.8429870605469,23823100,360.74387939453123,369.0217233211436,11.761215209960941,1195.9000244140625,62.983001708984375
2014-12-22,331.885986328125,22315100,360.59833862304686,367.73945318792283,12.787144252232142,1179.699951171875,63.2400016784668
2014-12-23,334.5719909667969,16574200,360.73869873046874,367.4010096958705,11.970644269670762,1177.9000244140625,63.222999572753906
2014-12-24,322.53399658203125,15092300,360.57953857421876,366.9478075432055,12.496715000697549,1173.5,63.43299865722656
2014-12-25,319.00799560546875,9883640,360.1699786376953,366.4684094238281,11.290858677455358,,63.400001525878906
2014-12-26,327.92401123046875,16410500,359.74265869140623,366.08678171894337,12.084071568080358,1195.300048828125,63.51300048828125
2014-12-29,312.6700134277344,12302500,357.6347589111328,364.6205479548528,12.973929268973214,1181.699951171875,63.59000015258789
2014-12-30,310.73699951171875,12528300,356.5110186767578,364.1073713030134,12.019572666713174,1200.199951171875,63.66299819946289
2014-12-31,320.1929931640625,13942900,355.5609783935547,363.6930847167969,11.389572143554691,1183.9000244140625,63.37799835205078
2015-01-01,314.2489929199219,8036550,353.3747381591797,363.23099040093825,10.457785470145089,,63.02799987792969
2015-01-02,315.0320129394531,7860650,351.2606787109375,362.7847035725911,9.779929024832589,1186.0,63.02799987792969
2015-01-05,274.4739990234375,43962800,344.4190393066406,360.36485579207135,12.55178615025112,1203.9000244140625,63.27799987792969
2015-01-06,286.1889953613281,23245700,342.3946594238281,359.7025713239397,13.135500226702009,1219.300048828125,63.3380012512207
2015-01-07,294.3370056152344,24866800,340.77743957519533,359.1241149902344,13.299142020089286,1210.5999755859375,63.56800079345703
2015-01-08,283.3489990234375,19982500,338.83331970214846,358.45942099052564,13.759857177734375,1208.4000244140625,63.27299880981445
2015-01-09,290.4079895019531,18718600,337.4846795654297,357.86766941236414,13.458716256277901,1216.0,62.667999267578125
2015-01-12,267.7959899902344,18880300,332.2228991699219,355.61893191580043,13.805356706891745,1232.699951171875,62.347999572753906
2015-01-13,225.86099243164065,72843904,329.20209899902346,354.5285290629924,16.872142246791295,1234.300048828125,62.06800079345703
2015-01-14,178.10299682617188,97638704,325.2571990966797,353.0583162943522,20.041356767926896,1234.4000244140625,61.972999572753906
2015-01-15,209.843994140625,81773504,322.08667907714846,351.8747268550652,23.308356148856035,1264.699951171875,62.0880012512207
2015-01-16,208.0970001220703,38421000,318.8552188110352,350.69622089823736,24.704500470842643,1276.9000244140625,62.05799865722656
2015-01-19,214.86099243164065,18658300,308.74471893310545,347.2751915283203,22.749001639229913,,61.862998962402344
2015-01-20,211.31500244140625,24051100,305.38611907958983,346.1961424085829,22.408358982631142,1294.199951171875,61.63800048828125
2015-01-21,226.89700317382807,29924600,302.2977590942383,345.2567791075218,22.472716195242747,1293.699951171875,61.64799880981445
2015-01-22,233.406005859375,33544600,299.46567901611326,344.3829449415207,22.360071454729354,1300.699951171875,61.553001403808594
2015-01-23,232.8789978027344,24621700,296.73117889404296,343.5185732582743,22.29349844796317,1292.5999755859375,61.597999572753906
2015-01-26,273.4729919433594,106794000,289.697258605957,341.58283291441023,25.650215148925778,1279.4000244140625,61.43299865722656
2015-01-27,263.4750061035156,44399000,287.7285787963867,340.99555602109524,23.96850149972098,1291.699951171875,61.472999572753906
2015-01-28,233.9149932861328,44352200,285.36249877929686,340.19644734396866,22.906930106026778,1285.9000244140625,61.40299987792969
2015-01-29,233.51300048828125,32213400,283.105458984375,339.40619958948207,20.465786525181347,1254.5999755859375,61.35100173950195
2015-01-30,226.4250030517578,26605200,280.6238388061523,338.5754554972929,20.12235695975166,1278.5,61.79600143432617
2015-02-02,238.22900390625,30612100,273.2461392211914,336.17933061997667,20.537713187081465,1276.199951171875,62.01300048828125
2015-02-03,227.2680053710937,40783700,270.88459930419924,335.4013925824847,21.35099901471818,1259.699951171875,61.72800064086914
2015-02-04,226.85299682617188,26594300,268.88041900634767,334.6315458040711,20.805927821568073,1263.800048828125,61.61399841308594
2015-02-05,217.11099243164065,22516400,266.8271188354492,333.8039362732793,21.812713623046868,1262.0,61.86000061035156
2015-02-06,222.26600646972656,24435300,265.0445190429688,333.02395075017756,22.143356323242188,1233.9000244140625,61.733001708984375
2015-02-09,220.1100006103516,27791300,259.0971997070312,330.7787736866572,17.737213134765625,1240.800048828125,61.9630012512207
2015-02-10,219.8390045166016,21115100,256.85626007080083,330.02408137937795,16.426355634416854,1231.5999755859375,62.130001068115234
2015-02-11,219.1849975585937,17201900,254.54852020263672,329.2751686508591,13.986570085797991,1219.0,62.34199905395508
2015-02-12,221.76400756835932,15206200,252.53312042236328,328.55361723419804,13.028785705566408,1220.0999755859375,62.38199996948242
2015-02-13,235.427001953125,42744400,250.86150054931642,327.9327731323242,13.170572553362168,1226.5,62.16999816894531
2015-02-16,233.843002319336,28153700,246.1607601928711,326.2477449903301,14.351785932268422,,62.069000244140625
2015-02-17,243.6100006103516,27363100,244.77955993652344,325.71113626059,13.779428754534054,1208.0999755859375,62.18600082397461
2015-02-18,236.3260040283203,25200800,243.29134002685547,325.13445798812376,13.991287231445321,1199.699951171875,62.11199951171875
2015-02-19,240.2830047607422,18270500,241.69314025878907,324.5905384161533,12.734145028250564,1207.0999755859375,62.07400131225586
2015-02-20,243.7790069580078,23876700,240.2837405395508,324.07581528584666,12.271573747907368,1204.4000244140625,62.165000915527344
2015-02-23,238.8919982910156,16400000,237.4656201171875,322.49566249847413,12.915358407156805,1200.300048828125,62.10100173950195
2015-02-24,238.7350006103516,14200400,236.7508401489258,321.9754099401628,12.702787126813613,1196.9000244140625,62.17100143432617
2015-02-25,237.47000122070312,11496200,235.77646026611328,321.453771614734,12.59407261439732,1201.0,62.233001708984375
2015-02-26,236.42599487304688,13619400,234.61824005126954,320.9321288126378,12.513215201241632,1209.5999755859375,61.87699890136719
2015-02-27,253.8280029296875,44013900,234.02782012939454,320.5229573133515,12.601073128836498,1212.5999755859375,61.75400161743164
2015-03-02,275.6700134277344,40465700,233.2132406616211,319.49640724045076,10.18114580426897,1207.699951171875,61.6510009765625
2015-03-03,281.7019958496094,50461300,233.4913607788086,319.27144050598145,10.479287283761153,1204.0,61.9010009765625
2015-03-04,273.0920104980469,41383000,234.43598114013673,318.99818944084575,10.778429303850444,1200.5999755859375,61.8129997253418
2015-03-05,276.1780090332031,41302400,236.39748138427734,318.74630602668316,11.479713439941404,1195.9000244140625,62.30500030517578
2015-03-06,272.7229919433594,28918900,237.65506134033203,318.47716383906135,11.464783804757252,1164.0999755859375,62.44300079345703
2015-03-09,289.60699462890625,59178200,242.1055810546875,317.81504023760215,11.425998142787392,1166.4000244140625,62.452999114990234
2015-03-10,291.760009765625,67770800,243.64356140136718,317.66615434919083,11.921569824218755,1160.0999755859375,62.67300033569336
2015-03-11,296.3789978027344,33963900,245.34484130859374,317.54520459608597,12.141069684709825,1150.699951171875,62.7130012512207
2015-03-12,294.35400390625,32585200,246.69398132324218,317.41418086337507,12.228356497628353,1152.0999755859375,62.755001068115234
2015-03-13,285.3370056152344,31421500,247.73260131835937,317.2339720136664,11.437925066266741,1152.5999755859375,62.53499984741211
2015-03-16,290.5929870605469,21516100,250.22114135742189,316.7210940366292,10.037780761718759,1153.300048828125,63.07600021362305
2015-03-17,285.5050048828125,21497200,250.46178161621094,316.54957706325655,9.348924909319205,1148.300048828125,62.78900146484375
2015-03-18,256.29901123046875,57008000,250.31826171875,316.2203389985965,10.744354248046884,1151.4000244140625,62.61600112915039
2015-03-19,260.9280090332031,52732000,250.8585220336914,315.91983720530635,10.652211870465965,1169.0999755859375,62.69300079345703
2015-03-20,261.7489929199219,18456700,251.42324188232422,315.62702183079074,10.515998840332037,1184.800048828125,62.483001708984375
2015-03-23,266.739990234375,22811900,253.90052124023438,314.8176809270331,10.546930585588724,1188.0,62.40299987792969
2015-03-24,245.59500122070312,40073700,254.04784118652344,314.45142336244936,11.433429173060821,1191.699951171875,62.222999572753906
2015-03-25,246.197006225586,35866900,254.42642120361327,314.09218958804485,11.847143990652897,1197.300048828125,62.27799987792969
2015-03-26,248.5319976806641,25730000,254.86000122070317,313.7489425099957,12.18814304896763,1205.0999755859375,62.46200180053711
2015-03-27,247.0290069580078,17274900,255.4583615112305,313.4014428456624,12.362216404506139,1199.800048828125,62.82899856567383
2015-03-30,247.5260009765625,23009600,256.8504614257813,312.3903283534906,13.092288425990503,1184.800048828125,62.51499938964844
2015-03-31,244.2239990234375,22672000,257.33274139404296,312.0425409589495,12.949431283133354,1183.0999755859375,62.50899887084961
2015-04-01,247.27200317382807,22877200,257.8814013671875,311.7137565031875,10.859858921595968,1208.0999755859375,62.305999755859375
2015-04-02,253.0050048828125,26272600,258.55780151367185,311.4172476566199,10.39107404436383,1200.9000244140625,62.16899871826172
2015-04-03,254.322006225586,23146600,259.20896148681646,311.1303368956599,10.282359531947533,,62.060001373291016
2015-04-06,255.49200439453125,20034200,260.0532412719727,309.0147501373291,9.415141514369415,1218.5999755859375,62.060001373291016
2015-04-07,253.17999267578125,18467400,260.4399810791016,308.3066701507568,8.0402842930385,1210.5999755859375,62.060001373291016
2015-04-08,245.02200317382807,30086400,260.46822113037115,307.4872602081299,7.822927202497204,1203.0999755859375,62.308998107910156
2015-04-09,243.67599487304688,21643500,260.61522094726564,306.7115351104736,7.627855573381688,1193.5999755859375,62.18199920654297
2015-04-10,236.072006225586,28882000,260.53100097656255,305.88113510131836,7.579641069684704,1204.5999755859375,62.31399917602539
2015-04-13,224.5870056152344,31181800,259.9910409545899,303.0147452545166,7.221569606236043,1199.300048828125,62.26900100708008
2015-04-14,219.15899658203125,31719000,259.5963809204102,302.08841529846194,7.411712646484375,1192.800048828125,62.39099884033203
2015-04-15,223.8329925537109,22562000,259.2983407592774,301.2099803161621,7.326212201799661,1201.5,62.31399917602539
2015-04-16,228.572998046875,24805400,259.1204006958008,300.46694030761716,7.097212655203679,1198.0,62.38999938964844
2015-04-17,222.8820037841797,20429800,258.8495208740235,299.70401527404783,7.297212873186382,1202.9000244140625,62.32600021362305
2015-04-20,224.62600708007807,18364700,256.8953012084961,297.32877044677736,6.7029266357421875,1193.5,62.542999267578125
2015-04-21,235.2689971923828,24978000,256.08728088378905,296.70755546569825,7.229213169642857,1202.9000244140625,63.14500045776367
2015-04-22,234.17599487304688,23847900,255.1367608642578,296.2341054534912,6.857855660574779,1186.9000244140625,62.87799835205078
2015-04-23,236.4620056152344,17036000,254.40416076660156,295.81386543273925,6.611998421805247,1194.4000244140625,62.935001373291016
2015-04-24,231.2680053710937,21448700,253.50596069335938,295.3198104095459,6.298141479492189,1175.199951171875,63.2869987487793
2015-04-27,229.28599548339844,38574000,250.54132080078125,293.42457527160644,6.943999154227124,1203.300048828125,63.654998779296875
2015-04-28,225.85499572753903,21469200,249.26628082275386,292.74604019165037,6.784927368164064,1214.0,63.13999938964844
2015-04-29,225.80799865722656,18936500,247.94724060058593,292.06358512878415,6.672499520438062,1209.800048828125,63.03300094604492
2015-04-30,236.1450042724609,33818600,246.74256072998048,291.35156509399417,7.296142578125,1182.4000244140625,63.44200134277344
2015-05-01,232.07899475097656,18815300,245.497060546875,290.5598900604248,7.290642874581473,1174.5,63.52299880981445
2015-05-04,239.0180053710937,21223400,242.71088012695313,288.24042503356935,7.707717895507817,1186.800048828125,63.52299880981445
2015-05-05,236.1210021972656,23929100,241.6214404296875,287.5022400665283,7.435003008161276,1193.199951171875,63.59299850463867
2015-05-06,229.7819976806641,29587200,240.50698028564454,286.6939401245117,7.634288242885049,1190.300048828125,63.34400177001953
2015-05-07,237.33399963378903,29064400,240.12768005371095,285.9328801727295,8.152573721749446,1182.4000244140625,63.65999984741211
2015-05-08,243.86300659179688,27445500,239.7863800048828,285.23797019958494,8.40057264055525,1189.0999755859375,64.08200073242188
2015-05-11,242.1580047607422,20892300,238.47742065429688,283.21915031433105,7.307856968470992,1183.199951171875,63.70399856567383
2015-05-12,241.11199951171875,19282600,237.96486083984374,282.6329853057861,7.047571454729367,1192.5999755859375,64.0199966430664
2015-05-13,236.3769989013672,27180100,237.78050079345704,282.0785153198242,7.4082140241350585,1218.4000244140625,64.21099853515625
2015-05-14,236.9290008544922,24413700,237.59514068603517,281.4896402740479,6.634784153529592,1225.4000244140625,64.04399871826172
2015-05-15,237.60499572753903,16329400,237.37660064697263,280.9127201843262,6.282712663923007,1225.5,63.40800094604492
2015-05-18,233.1280059814453,16780300,236.64746063232417,279.25056518554686,5.677997044154586,1227.800048828125,63.43299865722656
2015-05-19,231.947006225586,14241900,236.33588073730465,278.71869514465334,5.333997453962064,1206.9000244140625,63.729000091552734
2015-05-20,234.0180053710937,15499400,236.13176086425779,278.2600402069092,5.020998273577019,1208.9000244140625,63.78499984741211
2015-05-21,235.343994140625,15108900,235.89320068359376,277.80730018615725,4.440641130719878,1204.4000244140625,63.625
2015-05-22,240.34800720214844,27003000,235.64006072998046,277.37127029418946,4.148355756487179,1204.300048828125,63.625999450683594
2015-05-25,237.1100006103516,14423900,234.60642059326167,275.85960525512695,3.548856462751126,,63.483001708984375
2015-05-26,237.11599731445312,16425000,234.23890045166013,275.3331101989746,3.5322854178292493,1187.199951171875,63.57099914550781
2015-05-27,237.2830047607422,18837000,233.92096069335935,274.7920851898193,3.052428109305256,1185.9000244140625,63.97600173950195
2015-05-28,237.4080047607422,13829600,233.76868072509762,274.1628051757813,2.8688583374023517,1188.0999755859375,63.874000549316406
2015-05-29,237.0959930419922,14805000,233.63708068847652,273.51366508483886,2.856929234095986,1189.4000244140625,63.82500076293945
2015-06-01,222.92599487304688,26090500,233.19076049804684,270.8860150909424,3.5785696847098256,1188.300048828125,63.736000061035156
2015-06-02,225.8029937744141,20459000,233.21508026123044,270.02594009399417,3.697354997907368,1194.0999755859375,63.61000061035156
2015-06-03,225.87399291992188,17752400,233.34938018798823,269.2746450805664,3.742570059640069,1184.699951171875,63.6619987487793
2015-06-04,224.32400512695312,14728100,233.35920043945308,268.45685516357423,3.7511411394391723,1174.9000244140625,64.05899810791016
2015-06-05,224.95199584960932,18056500,233.28678039550778,267.6445751953125,3.5282843453543506,1167.800048828125,64.0009994506836
2015-06-08,228.488998413086,23378400,233.44980010986325,265.4615552520752,3.6441421508789,1173.199951171875,63.762001037597656
2015-06-09,229.04800415039065,28353100,233.5382400512695,264.8525553131104,3.678070068359369,1177.300048828125,63.97600173950195
2015-06-10,228.8029937744141,15904800,233.40891998291016,264.2319702148437,3.665999276297423,1186.0999755859375,64.03800201416016
2015-06-11,229.7050018310547,14416000,233.3195001220703,263.54263023376467,3.6908558436802394,1179.9000244140625,63.79899978637695
2015-06-12,229.98199462890625,14017700,233.18989990234374,262.80803520202636,3.6874989100864957,1178.800048828125,63.999000549316406
2015-06-15,236.822998046875,19912100,233.70349975585938,260.7549351501465,3.0760716029575894,1185.300048828125,64.09200286865234
2015-06-16,250.8950042724609,41612000,234.13567993164062,260.1271752166748,3.9062870570591537,1180.5,64.052001953125
2015-06-17,249.28399658203125,43858400,234.60425994873046,259.4961402130127,4.39935738699777,1176.4000244140625,64.18199920654297
2015-06-18,249.0070037841797,30980200,235.06824005126953,258.850940246582,4.788929530552464,1201.5,64.00299835205078
2015-06-19,244.6060028076172,23965300,235.23746002197265,258.1777452850342,5.103286743164067,1201.5,63.64500045776367
2015-06-22,246.9900054931641,17692500,235.81304046630862,256.2288302612305,5.187143598284044,1183.699951171875,63.492000579833984
2015-06-23,244.29600524902344,15108700,235.91860046386722,255.56604026794435,5.269001552036834,1176.199951171875,63.50699996948242
2015-06-24,240.51499938964844,17344900,236.0064804077149,254.89469024658203,5.415715898786279,1172.5999755859375,63.599998474121094
2015-06-25,242.7989959716797,16133100,236.26682037353518,254.2332102203369,5.519072396414622,1171.5,63.5620002746582
2015-06-26,243.593994140625,13983500,236.39202026367192,253.64163520812988,5.551357814243859,1172.9000244140625,63.51100158691406
2015-06-29,257.0639953613281,34742900,237.0135000610352,252.18151023864746,6.254358564104355,1178.5,63.444000244140625
2015-06-30,263.0719909667969,44533800,237.4317797851563,251.73416023254396,5.990143912179131,1171.5,63.7239990234375
2015-07-01,258.6210021972656,27029800,237.78195983886724,251.2903852081299,5.920215061732703,1169.0,63.59000015258789
2015-07-02,255.41200256347656,21551900,238.1626599121094,250.80928527832032,5.886930193219866,1163.0,63.57400131225586
2015-07-03,256.33599853515625,19033800,238.5507998657227,250.36424026489257,5.628500802176339,,63.369998931884766
2015-07-06,269.0299987792969,49154800,240.37617950439457,249.58221511840821,7.071573529924668,1172.9000244140625,63.40399932861328
2015-07-07,266.2070007324219,28857600,241.03775939941409,249.3240351867676,7.238573346819199,1152.4000244140625,63.3650016784668
2015-07-08,270.7850036621094,36980200,241.81451934814456,249.0281802368164,7.578503199986051,1163.300048828125,63.518001556396484
2015-07-09,269.2279968261719,40301200,242.51871917724614,248.77010528564452,7.741503034319201,1159.0,63.5620002746582
2015-07-10,284.8940124511719,100390000,243.50971954345707,248.53514541625975,9.42671748570034,1157.699951171875,63.36399841308594
2015-07-13,292.0539855957031,62053900,247.02697906494143,248.13475540161133,12.730291094098773,1155.199951171875,63.35200119018555
2015-07-14,287.4639892578125,28727200,248.03405883789065,247.93245529174806,12.558005196707589,1153.300048828125,63.513999938964844
2015-07-15,285.8290100097656,27486600,249.00831909179692,247.78228530883788,12.44964708600725,1147.199951171875,63.32400131225586
2015-07-16,278.0889892578125,49482600,249.8244387817383,247.58653518676758,13.051647731236045,1143.800048828125,63.52399826049805
2015-07-17,279.47198486328125,27591400,250.6657183837891,247.4205450439453,13.384862627301894,1131.800048828125,63.481998443603516
2015-07-20,278.9809875488281,22711400,253.2030184936524,246.83213012695313,12.295290265764505,1106.699951171875,63.48400115966797
2015-07-21,275.8330078125,22930700,254.26115875244145,246.63613510131836,12.19664655412946,1103.4000244140625,63.625
2015-07-22,277.22198486328125,19389800,255.2895385742188,246.61683502197266,11.818071637834818,1091.4000244140625,63.58300018310547
2015-07-23,276.04901123046875,18531300,256.2930389404297,246.67610504150392,11.614214215959818,1094.0,63.66400146484375
2015-07-24,288.27801513671875,37199400,257.57211914062503,246.7451251220703,10.772070748465397,1085.5999755859375,63.847999572753906
2015-07-27,293.6239929199219,30592000,261.60321899414066,246.80078506469727,7.457709176199777,1096.5,64.0999984741211
2015-07-28,294.427001953125,25453600,262.92197906494147,246.8208801269531,7.008922031947544,1096.300048828125,64.21700286865234
2015-07-29,289.5899963378906,24672600,264.13281890869143,246.8948501586914,6.857352120535718,1092.699951171875,63.8390007019043
2015-07-30,287.72198486328125,21635800,265.31119873046873,247.00516006469726,5.972708565848218,1088.4000244140625,63.882999420166016
2015-07-31,284.6499938964844,23629100,266.4100985717773,247.08943008422852,5.856852940150674,1094.9000244140625,64.11799621582031
2015-08-03,281.2269897460937,21474100,269.40039916992185,248.24760025024415,5.851926531110495,1089.4000244140625,63.97999954223633
2015-08-04,285.2179870605469,21908700,270.3682989501953,248.63320518493651,5.806355067661834,1090.699951171875,64.1240005493164
2015-08-05,281.8819885253906,20128000,270.98803863525393,249.0463151550293,5.858357020786834,1085.699951171875,63.819000244140625
2015-08-06,278.5769958496094,18792100,271.57389862060546,249.38750511169434,5.937500000000004,1090.199951171875,63.69599914550781
2015-08-07,279.5849914550781,42484800,272.1854583740234,249.71112510681152,5.225143432617192,1094.0999755859375,63.733001708984375
2015-08-10,264.4700012207031,20979400,273.3212185668945,250.30578514099122,5.924290248325893,1104.199951171875,63.733001708984375
2015-08-11,270.385986328125,25433900,273.7891381835937,250.49332008361816,6.143290928431919,1107.5999755859375,63.8380012512207
2015-08-12,266.3760070800781,26815400,274.2307382202148,250.5859651184082,6.103648594447544,1123.199951171875,64.32599639892578
2015-08-13,264.0799865722656,27685500,274.70203796386716,250.63777503967285,6.1020050048828125,1115.699951171875,64.79900360107422
2015-08-14,265.67999267578125,27091200,275.15965789794916,250.59881004333496,6.057218279157366,1112.9000244140625,65.26899719238281
