Date,BTC,Oil,Gold,INR
2024-03-18,67548.59375,82.72000122070312,2160.699951171875,82.88890075683594
2024-03-19,61912.7734375,83.47000122070312,2156.300048828125,82.86360168457031
2024-03-20,67913.671875,81.68000030517578,2157.89990234375,83.04239654541016
2024-03-21,65491.390625,81.06999969482422,2182.39990234375,83.05460357666016
2024-03-22,63778.76171875,80.62999725341797,2158.10009765625,83.22660064697266
2024-03-25,69958.8125,81.94999694824219,2174.800048828125,83.59359741210938
2024-03-26,69987.8359375,81.62000274658203,2175.60009765625,83.41739654541016
2024-03-27,69455.34375,81.3499984741211,2190.60009765625,83.34549713134766
2024-03-28,70744.953125,83.16999816894531,2217.39990234375,83.36499786376953
2024-03-29,69892.828125,,,83.39299774169922
2024-04-01,69702.1484375,83.70999908447266,2236.5,83.36479949951172
2024-04-02,65446.97265625,85.1500015258789,2261.0,83.40969848632812
2024-04-03,65980.8125,85.43000030517578,2294.39990234375,83.35030364990234
2024-04-04,68508.84375,86.58999633789062,2288.800048828125,83.37329864501953
2024-04-05,67837.640625,86.91000366210938,2325.699951171875,83.47779846191406
2024-04-08,71631.359375,86.43000030517578,2331.699951171875,83.29679870605469
2024-04-09,69139.015625,85.2300033569336,2343.5,83.26959991455078
2024-04-10,70587.8828125,86.20999908447266,2329.60009765625,83.22429656982422
2024-04-11,70060.609375,85.0199966430664,2354.800048828125,83.4126968383789
2024-04-12,67195.8671875,85.66000366210938,2356.199951171875,83.34929656982422
2024-04-15,63426.2109375,85.41000366210938,2365.800048828125,83.61109924316406
2024-04-16,63811.86328125,85.36000061035156,2390.800048828125,83.50599670410156
2024-04-17,61276.69140625,82.69000244140625,2371.699951171875,83.6675033569336
2024-04-18,63512.75390625,82.7300033569336,2382.300048828125,83.5958023071289
2024-04-19,63843.5703125,83.13999938964844,2398.39990234375,83.54499816894531
2024-04-22,66837.6796875,82.8499984741211,2332.199951171875,83.38529968261719
2024-04-23,66407.2734375,83.36000061035156,2327.699951171875,83.38619995117188
2024-04-24,64276.8984375,82.80999755859375,2324.5,83.2833023071289
2024-04-25,64481.70703125,83.56999969482422,2329.800048828125,83.3405990600586
2024-04-26,63755.3203125,83.8499984741211,2334.800048828125,83.30180358886719
2024-04-29,63841.12109375,82.62999725341797,2345.39990234375,83.40229797363281
2024-04-30,60636.85546875,81.93000030517578,2291.39990234375,83.45110321044922
2024-05-01,58254.01171875,79.0,2299.89990234375,83.49839782714844
2024-05-02,59123.43359375,78.94999694824219,2299.199951171875,83.40640258789062
2024-05-03,62889.8359375,78.11000061035156,2299.0,83.40630340576172
2024-05-06,63161.94921875,78.4800033569336,2321.60009765625,83.37999725341797
2024-05-07,62334.81640625,78.37999725341797,2315.199951171875,83.4728012084961
2024-05-08,61187.94140625,78.98999786376953,2313.60009765625,83.46990203857422
2024-05-09,63049.9609375,79.26000213623047,2332.10009765625,83.46430206298828
2024-05-10,60792.77734375,78.26000213623047,2367.300048828125,83.45939636230469
2024-05-13,62901.44921875,79.12000274658203,2336.10009765625,83.5248031616211
2024-05-14,61552.7890625,78.0199966430664,2353.39990234375,83.50550079345703
2024-05-15,66267.4921875,78.62999725341797,2388.699951171875,83.52420043945312
2024-05-16,65231.58203125,79.2300033569336,2380.0,83.40509796142578
2024-05-17,67051.875,80.05999755859375,2412.199951171875,83.47010040283203
2024-05-20,71448.1953125,79.80000305175781,2433.89990234375,83.30039978027344
2024-05-21,70136.53125,79.26000213623047,2421.699951171875,83.31500244140625
2024-05-22,69122.3359375,77.56999969482422,2389.199951171875,83.31680297851562
2024-05-23,67929.5625,76.87000274658203,2335.0,83.26709747314453
2024-05-24,68526.1015625,77.72000122070312,2332.5,83.2863998413086
2024-05-27,69394.5546875,,,83.05220031738281
2024-05-28,68296.21875,79.83000183105469,2355.199951171875,83.14569854736328
2024-05-29,67578.09375,79.2300033569336,2340.300048828125,83.20649719238281
2024-05-30,68364.9921875,77.91000366210938,2342.89990234375,83.3656005859375
2024-05-31,67491.4140625,76.98999786376953,2322.89990234375,83.3208999633789
2024-06-03,68804.78125,74.22000122070312,2346.60009765625,83.45079803466797
2024-06-04,70567.765625,73.25,2325.5,83.09339904785156
2024-06-05,71082.8203125,74.06999969482422,2354.10009765625,83.62940216064453
2024-06-06,70757.1640625,75.55000305175781,2370.300048828125,83.38079833984375
2024-06-07,69342.5859375,75.52999877929688,2305.199951171875,83.47309875488281
2024-06-10,69512.28125,77.73999786376953,2307.699951171875,83.52760314941406
2024-06-11,67332.03125,77.9000015258789,2307.5,83.52980041503906
2024-06-12,68241.1875,78.5,2336.0,83.5968017578125
2024-06-13,66756.3984375,78.62000274658203,2300.199951171875,83.5343017578125
2024-06-14,66011.09375,78.44999694824219,2331.39990234375,83.52210235595703
2024-06-17,66490.296875,80.33000183105469,2312.39990234375,83.55180358886719
2024-06-18,65140.74609375,81.56999969482422,2330.39990234375,83.51010131835938
2024-06-19,64960.296875,,,83.37409973144531
2024-06-20,64828.65625,82.16999816894531,2353.800048828125,83.41950225830078
2024-06-21,64096.19921875,80.7300033569336,2316.39990234375,83.60160064697266
2024-06-24,60277.4140625,81.62999725341797,2330.0,83.5625
2024-06-25,61804.640625,80.83000183105469,2316.60009765625,83.46040344238281
2024-06-26,60811.27734375,80.9000015258789,2299.199951171875,83.41459655761719
2024-06-27,61604.80078125,81.73999786376953,2324.5,83.58039855957031
2024-06-28,60320.13671875,81.54000091552734,2327.699951171875,83.45089721679688
2024-07-01,62851.98046875,83.37999725341797,2327.60009765625,83.36750030517578
2024-07-02,62029.015625,82.80999755859375,2323.0,83.44129943847656
2024-07-03,60173.921875,83.87999725341797,2359.800048828125,83.4791030883789
2024-07-04,56977.703125,,,83.49120330810547
2024-07-05,56662.375,83.16000366210938,2388.5,83.49340057373047
2024-07-08,56705.09765625,82.33000183105469,2355.199951171875,83.47209930419922
2024-07-09,58009.2265625,81.41000366210938,2360.10009765625,83.45760345458984
2024-07-10,57742.49609375,82.0999984741211,2372.199951171875,83.49299621582031
2024-07-11,57344.9140625,82.62000274658203,2415.0,83.49590301513672
2024-07-12,57899.46484375,82.20999908447266,2414.0,83.51850128173828
2024-07-15,64870.15234375,81.91000366210938,2422.89990234375,83.52030181884766
2024-07-16,65097.1484375,80.76000213623047,2462.39990234375,83.58760070800781
2024-07-17,64118.79296875,82.8499984741211,2454.800048828125,83.52960205078125
2024-07-18,63974.06640625,82.81999969482422,2451.800048828125,83.57209777832031
2024-07-19,66710.15625,80.12999725341797,2395.5,83.67430114746094
2024-07-22,67585.25,79.77999877929688,2392.0,83.73030090332031
2024-07-23,65927.671875,76.95999908447266,2404.60009765625,83.67130279541016
2024-07-24,65372.1328125,77.58999633789062,2413.300048828125,83.70680236816406
2024-07-25,65777.2265625,78.27999877929688,2351.89990234375,83.74299621582031
2024-07-26,67912.0625,77.16000366210938,2380.0,83.73760223388672
2024-07-29,66819.9140625,75.80999755859375,2377.300048828125,83.72779846191406
2024-07-30,66201.015625,74.7300033569336,2405.0,83.75050354003906
2024-07-31,64619.25,77.91000366210938,2426.5,83.73899841308594
2024-08-01,65357.5,76.30999755859375,2435.0,83.7177963256836
2024-08-02,61415.06640625,73.5199966430664,2425.699951171875,83.743896484375
2024-08-05,53991.45703125,72.94000244140625,2401.699951171875,83.73529815673828
2024-08-06,56034.31640625,73.19999694824219,2389.10009765625,84.00260162353516
2024-08-07,55027.4609375,75.2300033569336,2390.5,83.93489837646484
2024-08-08,61710.13671875,76.19000244140625,2422.199951171875,83.94239807128906
2024-08-09,60880.11328125,76.83999633789062,2432.10009765625,83.98899841308594
2024-08-12,59354.515625,80.05999755859375,2462.39990234375,83.94979858398438
2024-08-13,60609.56640625,78.3499984741211,2466.699951171875,83.88999938964844
2024-08-14,58737.26953125,76.9800033569336,2439.39990234375,83.88200378417969
